cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,city_name,state_code,female,single,married,separated,ccacct,ckacct,svacct,avg_cc_bal,avg_ck_bal,avg_sv_bal,avg_cc_tran_amt,avg_cc_tran_cnt,avg_ck_tran_amt,avg_ck_tran_cnt,avg_sv_tran_amt,avg_sv_tran_cnt,ccrev
1362875,8681,68,8,0,F ,2 ,Birmingham                              ,AL  ,1,0,1,0,1,1,1,-2864.34,275.35,431.68,142.41555555555556,3.0,131.9975438596491,14.25,148.41833333333332,0.5,37.0
1362658,45629,44,4,2,F ,3 ,Detroit                                 ,MI  ,1,0,0,1,1,1,1,-616.98,5583.08,236.84,563.9525,1.0,410.821,0.8333333333333334,0.0,0.0,51.0
1362598,49437,47,7,2,F ,2 ,Charlotte                               ,NC  ,1,0,1,0,0,0,0,-419.51,2214.41,0.0,157.44083333333333,1.0,291.0827586206897,19.333333333333332,0.0,0.0,54.0
1363026,49435,44,4,4,M ,2 ,Jacksonville                            ,FL  ,0,0,1,0,0,1,1,-2188.66,595.0,0.0,310.4947272727273,4.583333333333333,286.0924193548387,31.0,0.0,0.0,71.0
1362848,0,15,7,0,F ,1 ,San Jose                                ,CA  ,1,1,0,0,1,0,0,0.0,0.0,5101.61,0.0,0.0,0.0,0.0,177.29875,0.6666666666666666,0.0
1362942,17165,38,6,2,M ,2 ,Houston                                 ,TX  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362589,30674,64,4,0,F ,2 ,Seattle                                 ,WA  ,1,0,1,0,1,0,0,0.0,0.0,478.18,0.0,0.0,0.0,0.0,220.97411764705882,1.4166666666666667,0.0
1363011,90248,55,5,0,M ,4 ,New York City                           ,NY  ,0,0,0,0,1,0,1,-1639.81,6040.47,1546.91,357.5608823529412,2.8333333333333335,575.21,12.833333333333334,464.0990476190476,1.75,106.0
1363317,18176,68,8,0,F ,4 ,Phoenix                                 ,AZ  ,1,0,0,0,1,1,1,-146.21,94.42,185.16,199.12466666666666,2.727272727272727,123.98,3.090909090909091,0.0,0.0,19.0
1362652,20745,46,1,2,M ,2 ,Corpus Christi                          ,TX  ,0,0,1,0,0,0,1,0.0,255.19,0.0,0.0,0.0,87.02512195121952,3.727272727272727,0.0,0.0,0.0
1363022,26364,41,1,2,M ,2 ,Indianapolis                            ,IN  ,0,0,1,0,1,1,1,-549.41,486.48,138.99,180.1651515151515,3.0,207.80777777777777,1.0,0.0,0.0,31.0
1363058,6355,77,7,0,M ,2 ,Rochester                               ,NY  ,0,0,1,0,0,0,1,0.0,756.25,0.0,0.0,0.0,110.82809523809524,15.75,0.0,0.0,0.0
1363150,0,14,6,0,F ,1 ,San Francisco                           ,CA  ,1,1,0,0,1,0,0,0.0,0.0,348.55,0.0,0.0,0.0,0.0,129.49709677419355,2.5833333333333335,0.0
1363098,21909,51,1,1,M ,2 ,Honolulu                                ,HI  ,0,0,1,0,0,0,1,0.0,1792.47,0.0,0.0,0.0,123.4125,12.0,0.0,0.0,0.0
1363439,4184,27,6,1,F ,2 ,Corpus Christi                          ,TX  ,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362881,12690,55,5,0,M ,2 ,Phoenix                                 ,AZ  ,0,0,1,0,1,1,0,-312.13,255.19,258.31,191.78710144927535,5.75,122.25208333333333,12.0,132.04166666666666,1.0,16.0
1362717,0,16,1,0,F ,1 ,New York City                           ,NY  ,1,1,0,0,1,1,1,-593.14,176.39,185.42,123.80619047619048,7.0,127.71395833333334,4.8,0.0,0.0,5.0
1362793,29120,36,6,2,M ,3 ,Los Angeles                             ,CA  ,0,0,0,1,1,1,0,-214.25,796.89,823.53,180.83346153846153,2.1666666666666665,184.8223076923077,8.125,159.395,0.8333333333333334,31.0
1363302,50704,55,5,1,M ,2 ,Los Angeles                             ,CA  ,0,0,1,0,0,0,1,-2441.33,5023.01,0.0,469.43545454545455,2.75,364.3663829787234,9.4,0.0,0.0,74.0
1362921,19987,45,5,2,F ,3 ,Wichita                                 ,KS  ,1,0,0,1,0,1,1,-385.42,93.94,0.0,202.68666666666667,1.75,108.23533333333333,2.5,0.0,0.0,23.0
1362713,31297,40,0,0,M ,2 ,Indianapolis                            ,IN  ,0,0,1,0,1,0,1,0.0,349.89,464.74,0.0,0.0,131.4188888888889,0.75,0.0,0.0,0.0
1362959,77727,57,7,1,F ,2 ,Charlotte                               ,NC  ,1,0,1,0,0,0,0,-3748.46,2085.25,0.0,409.4193548387097,2.5833333333333335,586.6980357142858,56.0,0.0,0.0,115.0
1363236,23206,64,4,0,M ,3 ,Los Angeles                             ,CA  ,0,0,0,1,1,1,1,-1176.88,1601.15,386.24,292.49533333333335,8.75,162.17638888888888,36.0,114.37837837837837,3.0833333333333335,34.0
1363147,20870,48,8,5,F ,2 ,San Francisco                           ,CA  ,1,0,1,0,1,1,1,-152.89,547.27,1852.08,156.44191489361702,3.9166666666666665,143.8673469387755,12.25,137.89863636363637,1.8333333333333333,22.0
1363008,35117,57,7,1,F ,2 ,Denver                                  ,CO  ,1,0,1,0,1,0,1,-783.68,3517.58,9204.08,281.87724137931036,3.2222222222222223,292.79224489795916,4.083333333333333,0.0,0.0,42.0
1363141,18920,51,1,0,F ,1 ,St Louis                                ,MO  ,1,1,0,0,1,0,1,0.0,114.09,183.33,0.0,0.0,109.9175,17.333333333333332,97.716875,1.3333333333333333,0.0
1363266,20889,23,2,0,F ,3 ,San Diego                               ,CA  ,1,0,0,1,0,1,1,-144.35,2375.24,0.0,106.96388888888889,1.8,104.52450980392157,4.636363636363637,0.0,0.0,22.0
1362728,32065,48,8,1,M ,2 ,New York City                           ,NY  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362879,0,15,7,0,F ,1 ,Portland                                ,OR  ,1,1,0,0,1,0,0,0.0,0.0,403.35,0.0,0.0,0.0,0.0,143.756,0.8333333333333334,0.0
1363389,1814,18,3,0,F ,1 ,Detroit                                 ,MI  ,1,1,0,0,1,0,1,0.0,697.16,358.9,0.0,0.0,110.72042253521127,23.666666666666668,134.62181818181818,1.8333333333333333,0.0
1362614,18040,27,6,2,F ,2 ,New York City                           ,NY  ,1,0,1,0,1,0,0,0.0,0.0,239.86,0.0,0.0,0.0,0.0,163.79518518518518,2.25,0.0
1363138,13137,72,2,0,F ,2 ,Austin                                  ,TX  ,1,0,1,0,1,1,1,-546.49,137.41,1336.41,156.08166666666668,4.0,104.9138775510204,6.125,151.47,0.8333333333333334,18.0
1362566,127848,54,4,1,M ,2 ,Los Angeles                             ,CA  ,0,0,1,0,0,0,0,-5820.66,7038.67,0.0,1001.1239534883721,3.5833333333333335,722.5755555555555,81.0,0.0,0.0,186.0
1363457,86744,57,7,0,M ,2 ,Virginia Beach                          ,VA  ,0,0,1,0,1,1,1,-2707.79,3942.75,2658.32,771.1748214285715,4.666666666666667,648.26484375,5.818181818181818,534.1175,0.6666666666666666,113.0
1363449,30265,34,4,0,F ,1 ,Oakland                                 ,CA  ,1,1,0,0,0,1,1,-358.95,347.49,0.0,322.04148936170213,3.9166666666666665,176.09633333333332,20.0,0.0,0.0,34.0
1363178,31220,34,4,0,M ,1 ,Charlotte                               ,NC  ,0,1,0,0,0,0,1,0.0,225.37,0.0,0.0,0.0,158.28722222222223,18.0,0.0,0.0,0.0
1363333,16865,19,4,0,F ,1 ,St Paul                                 ,MN  ,1,1,0,0,1,0,1,0.0,80.28,1067.69,0.0,0.0,90.14901960784314,25.5,122.03739130434782,1.9166666666666667,0.0
1362723,40898,39,8,1,M ,2 ,New York City                           ,NY  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363392,0,17,2,0,F ,1 ,New York City                           ,NY  ,1,1,0,0,1,1,1,-981.6,861.16,142.5,73.07303030303031,2.75,161.4105633802817,11.833333333333334,107.58181818181818,0.9166666666666666,10.0
1363398,13811,50,0,0,F ,3 ,Omaha                                   ,NB  ,1,0,0,1,0,1,1,-897.16,1946.94,0.0,110.0784,2.272727272727273,172.54305084745764,4.916666666666667,0.0,0.0,23.0
1362549,0,17,2,0,F ,1 ,New York City                           ,NY  ,1,1,0,0,1,1,0,-659.44,0.0,813.15,162.02428571428572,5.833333333333333,0.0,0.0,158.82615384615386,2.1666666666666665,6.0
1362753,13352,48,8,0,F ,1 ,Columbus                                ,OH  ,1,1,0,0,0,1,1,-2646.79,80.54,0.0,122.22704545454546,3.6666666666666665,73.32571428571428,3.888888888888889,0.0,0.0,39.0
1363403,37364,52,2,1,F ,4 ,Toledo                                  ,OH  ,1,0,0,0,1,1,1,-1113.45,1244.7,1290.76,178.81833333333333,6.0,228.28680555555556,18.0,194.29777777777778,0.75,48.0
1363487,0,13,5,0,M ,1 ,Honolulu                                ,HI  ,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363272,22758,30,0,2,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,1,1,1,-538.2,284.07,458.19,122.31870967741935,6.2,144.10608695652175,4.6,201.26615384615386,2.1666666666666665,28.0
1363228,36237,41,1,0,M ,1 ,Boston                                  ,MA  ,0,1,0,0,1,0,1,0.0,671.94,786.42,0.0,0.0,233.7525,15.0,269.964,0.8333333333333334,0.0
1363085,25681,56,6,2,M ,2 ,Tulsa                                   ,OK  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363066,3240,64,1,0,M ,1 ,Santa Ana                               ,CA  ,0,1,0,0,0,0,0,0.0,77.5,0.0,0.0,0.0,88.5084375,10.666666666666666,0.0,0.0,0.0
1363171,36873,59,9,0,F ,2 ,Milwaukee                               ,WI  ,1,0,1,0,0,1,1,-1768.07,1358.86,0.0,130.22617647058823,2.8333333333333335,239.7830487804878,41.0,0.0,0.0,54.0
1363253,39291,58,8,1,F ,4 ,Chicago                                 ,IL  ,1,0,0,0,0,1,1,-779.13,1631.13,1535.39,365.55020408163267,4.083333333333333,245.91551724137932,5.2727272727272725,184.24153846153845,1.3,47.0
1362593,11725,30,0,0,M ,1 ,New York City                           ,NY  ,0,1,0,0,0,1,1,-1363.24,3102.44,0.0,201.22411764705882,9.714285714285714,150.9916,8.333333333333334,0.0,0.0,25.0
1363056,2442,19,1,0,F ,1 ,Milwaukee                               ,WI  ,1,1,0,0,0,1,0,-158.94,0.0,0.0,202.2581818181818,2.75,0.0,0.0,0.0,0.0,4.0
1362936,8575,52,2,1,F ,2 ,Houston                                 ,TX  ,1,0,1,0,1,1,1,-197.98,148.99,746.04,122.8859090909091,2.0,115.53979591836735,4.083333333333333,133.29818181818183,0.9166666666666666,10.0
1363091,0,15,0,0,M ,1 ,Austin                                  ,TX  ,0,1,0,0,1,0,0,0.0,0.0,2321.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363328,18466,31,1,2,M ,3 ,Tulsa                                   ,OK  ,0,0,0,1,1,1,1,-55.88,572.26,123.49,150.6946153846154,1.625,164.98181818181817,3.3,156.25666666666666,0.75,18.0
1363365,41261,34,4,3,M ,2 ,New York City                           ,NY  ,0,0,1,0,0,1,1,-1894.86,2541.8,0.0,276.4657894736842,3.8,312.24632352941177,34.0,0.0,0.0,60.0
1363123,56384,35,2,2,M ,4 ,Chicago                                 ,IL  ,0,0,0,0,0,1,1,-2653.98,4542.82,0.0,238.93033333333332,2.5,393.24577464788734,17.75,0.0,0.0,82.0
1363378,31732,35,5,3,M ,2 ,San Diego                               ,CA  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362970,30276,45,1,0,F ,1 ,Los Angeles                             ,CA  ,1,1,0,0,1,0,1,0.0,187.14,276.0,0.0,0.0,161.4463157894737,1.5833333333333333,0.0,0.0,0.0
1363146,8381,44,4,0,F ,2 ,Newark                                  ,NJ  ,1,0,1,0,0,1,0,0.0,0.0,0.0,2814.61,1.0,0.0,0.0,0.0,0.0,0.0
1362507,0,17,2,0,F ,1 ,San Francisco                           ,CA  ,1,1,0,0,0,0,1,0.0,384.89,0.0,0.0,0.0,140.22865384615383,10.4,0.0,0.0,0.0
1363304,14780,88,8,0,F ,4 ,Los Angeles                             ,CA  ,1,0,0,0,0,0,1,0.0,181.52,0.0,0.0,0.0,119.35686274509804,25.5,0.0,0.0,0.0
1363262,49631,54,4,1,F ,2 ,Jersey City                             ,NJ  ,1,0,1,0,1,0,0,0.0,361.81,3250.57,0.0,0.0,233.84367346938777,49.0,441.4964705882353,1.4166666666666667,0.0
1362656,17584,64,4,0,M ,4 ,Houston                                 ,TX  ,0,0,0,0,1,1,0,-429.86,0.0,626.54,176.7758,4.166666666666667,0.0,0.0,154.13571428571427,1.75,21.0
1362784,55678,43,3,5,M ,2 ,Kansas City                             ,MO  ,0,0,1,0,0,1,1,-2286.23,2171.17,0.0,423.6365,3.3333333333333335,437.9949152542373,8.428571428571429,0.0,0.0,78.0
1362825,10234,18,3,0,F ,1 ,San Francisco                           ,CA  ,1,1,0,0,1,1,0,-966.95,1586.8,150.8,78.7203448275862,2.4166666666666665,183.74194029850747,16.75,83.6265,1.6666666666666667,19.0
1363308,27155,22,1,1,M ,2 ,New York City                           ,NY  ,0,0,1,0,1,0,1,-1273.84,5609.45,278.33,277.3034375,8.0,0.0,0.0,268.4425,1.0,39.0
1363394,12722,49,9,0,F ,1 ,Los Angeles                             ,CA  ,1,1,0,0,1,1,0,-754.52,0.0,2297.37,90.73333333333333,3.0,0.0,0.0,162.88583333333332,1.0,20.0
1362938,0,16,1,0,M ,1 ,Houston                                 ,TX  ,0,1,0,0,0,1,0,-553.88,1131.44,0.0,236.8941379310345,4.833333333333333,140.8642105263158,15.2,0.0,0.0,5.0
1362541,22362,63,3,0,M ,2 ,Chicago                                 ,IL  ,0,0,1,0,0,1,0,-803.56,0.0,0.0,124.7225,2.6666666666666665,0.0,0.0,0.0,0.0,30.0
1362898,12449,32,1,2,M ,2 ,Chicago                                 ,IL  ,0,0,1,0,0,0,1,0.0,332.04,0.0,0.0,0.0,129.6451111111111,3.75,0.0,0.0,0.0
1363248,7154,65,5,0,M ,2 ,Toledo                                  ,OH  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362816,11918,19,4,0,F ,1 ,Louisville                              ,KY  ,1,1,0,0,0,1,1,-1374.39,3428.33,0.0,208.31796116504853,8.583333333333334,126.30830985915493,7.1,0.0,0.0,25.0
1363479,32728,53,3,0,M ,3 ,New York City                           ,NY  ,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363043,20840,42,2,1,M ,2 ,Washington                              ,DC  ,0,0,1,0,1,1,1,-657.23,2726.45,1020.68,164.30180327868854,5.083333333333333,172.65113924050632,39.5,167.33095238095237,1.75,27.0
1362791,7914,81,1,0,F ,2 ,New York City                           ,NY  ,1,0,1,0,1,1,1,-270.77,654.17,909.82,276.60867924528304,4.416666666666667,138.82885714285715,35.0,158.3896,2.0833333333333335,10.0
1363234,12202,79,9,0,M ,2 ,Memphis                                 ,TN  ,0,0,1,0,1,1,1,-1610.06,234.95,317.49,155.32342857142856,17.5,112.94344827586207,14.5,121.503,0.8333333333333334,27.0
1362642,6909,54,2,2,F ,3 ,Rochester                               ,NY  ,1,0,0,1,1,1,1,-717.17,117.94,211.13,173.5039393939394,5.5,87.57425925925926,18.0,101.46823529411765,1.4166666666666667,13.0
1362610,9602,79,9,0,M ,2 ,Honolulu                                ,HI  ,0,0,1,0,0,1,0,-182.45,0.0,0.0,182.7015909090909,3.6666666666666665,0.0,0.0,0.0,0.0,10.0
1363121,0,14,6,0,M ,1 ,Jacksonville                            ,FL  ,0,1,0,0,1,0,0,0.0,0.0,121.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363387,4247,55,5,1,F ,2 ,Detroit                                 ,MI  ,1,0,1,0,1,1,1,-972.86,353.05,224.18,79.20266666666667,2.5,155.4229090909091,18.333333333333332,119.48782608695652,1.9166666666666667,14.0
1362894,59542,57,7,0,M ,1 ,New York City                           ,NY  ,0,1,0,0,1,0,0,-2478.56,0.0,1016.2,258.59615384615387,13.0,0.0,0.0,334.6041666666667,1.0,84.0
1362770,76891,42,2,0,F ,1 ,Philadelphia                            ,PA  ,1,1,0,0,0,0,1,-3190.46,707.65,0.0,600.0813043478261,4.181818181818182,373.226,18.333333333333332,0.0,0.0,109.0
1362979,12664,55,5,1,F ,4 ,Chicago                                 ,IL  ,1,0,0,0,0,0,1,0.0,221.81,0.0,0.0,0.0,111.83648148148148,54.0,0.0,0.0,0.0
1362669,0,13,5,0,F ,1 ,Long Beach                              ,CA  ,1,1,0,0,1,0,0,0.0,0.0,1409.65,0.0,0.0,0.0,0.0,190.12375,1.3333333333333333,0.0
1363102,18183,33,3,3,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,0,1,0,-927.77,0.0,0.0,111.19,5.0,0.0,0.0,0.0,0.0,27.0
1363456,0,17,2,0,F ,1 ,Baltimore                               ,MD  ,1,1,0,0,0,0,1,0.0,114.44,0.0,0.0,0.0,118.62321428571428,2.8,0.0,0.0,0.0
1362621,3303,61,1,0,F ,3 ,Mesa                                    ,AZ  ,1,0,0,1,1,1,1,-526.23,1350.21,873.78,214.39,4.0,138.88020833333334,4.0,147.165,0.6666666666666666,8.0
1363388,76376,56,6,1,M ,2 ,Detroit                                 ,MI  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363243,16579,35,5,2,M ,2 ,Nashville                               ,TN  ,0,0,1,0,0,1,1,-224.97,1215.25,671.41,186.76849056603774,4.416666666666667,134.3596875,21.333333333333332,164.47444444444446,1.2857142857142858,18.0
1362631,34394,54,4,0,F ,2 ,Dallas                                  ,TX  ,1,0,1,0,1,1,1,-530.67,1051.12,529.35,400.98938775510203,4.083333333333333,195.30928571428572,3.5,0.0,0.0,39.0
1362500,56708,40,0,0,M ,1 ,Dallas                                  ,TX  ,0,1,0,0,1,0,1,0.0,1131.88,333.49,0.0,0.0,460.3963636363636,11.0,0.0,0.0,0.0
1363303,17875,18,3,0,F ,1 ,Los Angeles                             ,CA  ,1,1,0,0,0,1,1,-453.45,1509.99,0.0,176.58385964912281,6.333333333333333,141.04257575757575,13.2,0.0,0.0,22.0
1362999,29403,36,6,2,M ,4 ,Los Angeles                             ,CA  ,0,0,0,0,0,1,1,-1615.93,623.84,0.0,313.92426829268294,6.833333333333333,182.9367605633803,14.2,0.0,0.0,46.0
1363348,36259,45,5,2,F ,2 ,Boston                                  ,MA  ,1,0,1,0,1,1,0,-1008.6,1091.43,433.07,298.8993103448276,4.833333333333333,200.94357142857143,35.0,220.23939393939395,2.75,46.0
1363265,24843,61,1,0,M ,2 ,Buffalo                                 ,NY  ,0,0,1,0,1,1,1,-532.78,2851.38,454.48,256.2477551020408,6.125,212.2204411764706,5.666666666666667,176.53875,0.6666666666666666,30.0
1363386,12033,85,5,0,M ,2 ,Tulsa                                   ,OK  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363422,42532,39,9,2,M ,2 ,Denver                                  ,CO  ,0,0,1,0,0,0,0,-2068.14,0.0,411.04,257.785,2.1666666666666665,0.0,0.0,233.52666666666667,7.5,63.0
1362890,0,14,6,0,F ,1 ,Portland                                ,OR  ,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363211,44472,47,6,0,F ,1 ,San Francisco                           ,CA  ,1,1,0,0,0,0,0,-1499.52,0.0,0.0,409.61,2.6666666666666665,0.0,0.0,0.0,0.0,59.0
1363088,28975,54,4,2,M ,2 ,Austin                                  ,TX  ,0,0,1,0,1,1,1,-305.23,219.53,641.63,260.3727450980392,4.25,189.6625,6.857142857142857,204.8270588235294,1.4166666666666667,32.0
1363401,9999,44,4,0,M ,2 ,New York City                           ,NY  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363470,18390,38,8,2,F ,2 ,Miami                                   ,FL  ,1,0,1,0,0,1,1,-2217.42,2780.74,0.0,138.46866666666668,6.428571428571429,134.24772727272727,13.2,0.0,0.0,40.0
1362639,0,14,6,0,F ,1 ,Santa Ana                               ,CA  ,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363249,61885,52,2,2,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,0,1,1,-2749.67,1025.33,0.0,262.1516923076923,5.416666666666667,443.7075,56.0,0.0,0.0,89.0
1363331,31054,55,5,2,M ,2 ,St Paul                                 ,MN  ,0,0,1,0,1,1,1,-718.85,3964.61,1040.11,425.9448717948718,3.25,247.5858536585366,16.4,170.21,1.25,38.0
1362831,111004,52,2,0,M ,1 ,Jacksonville                            ,FL  ,0,1,0,0,0,1,0,-5283.23,181.23,0.0,406.8678125,2.6666666666666665,342.14666666666665,4.5,0.0,0.0,163.0
1362974,12436,29,8,0,M ,1 ,Los Angeles                             ,CA  ,0,1,0,0,0,1,1,-210.83,205.38,0.0,156.7,2.0833333333333335,129.90869565217392,1.9166666666666667,0.0,0.0,14.0
1362625,30165,37,7,3,M ,2 ,Miami                                   ,FL  ,0,0,1,0,0,1,0,-524.76,205.8,0.0,275.64775,3.3333333333333335,188.92777777777778,2.25,0.0,0.0,35.0
1363384,54647,48,8,0,M ,1 ,Fort Worth                              ,TX  ,0,1,0,0,1,1,1,-876.17,3588.95,1909.96,524.0047169811321,4.416666666666667,433.74575342465755,18.25,386.465,0.8333333333333334,63.0
1362719,23843,59,9,1,F ,2 ,Chicago                                 ,IL  ,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362509,3093,82,2,0,M ,2 ,Indianapolis                            ,IN  ,0,0,1,0,0,0,1,-1493.13,212.04,724.44,209.2555,13.333333333333334,115.31058823529412,25.5,173.32588235294116,4.857142857142857,17.0
1362574,26763,31,1,2,F ,2 ,New York City                           ,NY  ,1,0,1,0,0,1,0,-926.84,0.0,0.0,252.23880597014926,9.571428571428571,0.0,0.0,0.0,0.0,36.0
1362902,18760,48,5,0,F ,1 ,New York City                           ,NY  ,1,1,0,0,1,1,1,-325.41,376.43,506.97,181.26619047619047,5.25,166.0,10.2,291.11692307692306,1.0833333333333333,21.0
1363390,12973,50,0,2,M ,2 ,New York City                           ,NY  ,0,0,1,0,1,1,1,-862.22,2346.12,316.73,166.814,5.0,140.67559322033898,4.916666666666667,88.6005,1.6666666666666667,21.0
1363232,9614,65,5,0,F ,2 ,New York City                           ,NY  ,1,0,1,0,0,1,0,-755.63,0.0,0.0,176.15269230769232,5.2,0.0,0.0,0.0,0.0,16.0
1363327,12310,40,0,0,F ,1 ,Anaheim                                 ,CA  ,1,1,0,0,1,1,1,-1723.01,1508.02,279.66,113.96704545454546,4.888888888888889,141.38984615384615,10.833333333333334,133.30277777777778,1.5,29.0
1363218,21646,49,6,0,F ,1 ,San Diego                               ,CA  ,1,1,0,0,0,1,1,-836.5,1811.56,0.0,180.25506849315067,6.083333333333333,128.58712328767123,14.6,0.0,0.0,29.0
1362768,0,16,1,0,M ,1 ,Chicago                                 ,IL  ,0,1,0,0,0,0,1,0.0,2470.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363087,3400,18,3,0,F ,1 ,Tulsa                                   ,OK  ,1,1,0,0,0,1,1,-725.26,202.91,0.0,82.21774193548387,2.5833333333333335,122.70454545454545,13.75,0.0,0.0,11.0
1363345,54713,55,5,1,F ,2 ,Tucson                                  ,AZ  ,1,0,1,0,0,1,1,-2252.77,279.72,0.0,441.6781395348837,3.5833333333333335,277.4145283018868,10.6,0.0,0.0,77.0
1362690,24131,47,7,1,F ,2 ,Las Vegas                               ,NV  ,1,0,1,0,0,1,1,-1113.22,1254.81,157.91,98.14513513513513,3.0833333333333335,175.08708333333334,24.0,91.9275,0.8888888888888888,35.0
1363344,13124,66,6,0,F ,2 ,Phoenix                                 ,AZ  ,1,0,1,0,1,1,1,-675.36,137.99,111.71,212.5460344827586,4.833333333333333,107.45,21.0,83.89727272727272,0.9166666666666666,19.0
1362703,26886,34,4,0,F ,2 ,San Jose                                ,CA  ,1,0,1,0,1,1,1,-863.14,1667.26,7254.86,257.30148148148146,4.5,204.52547619047618,28.0,162.663,1.6666666666666667,35.0
1362945,13901,76,6,0,F ,2 ,New York City                           ,NY  ,1,0,1,0,0,1,1,-433.45,287.61,1011.85,183.9371794871795,3.25,145.29823529411766,7.285714285714286,187.48083333333332,2.0,17.0
1363268,35508,56,6,1,F ,2 ,Houston                                 ,TX  ,1,0,1,0,1,1,0,-1705.12,217.18,460.55,147.23111111111112,2.25,153.53943396226416,53.0,165.25555555555556,0.75,52.0
1362680,8282,73,3,0,F ,2 ,San Diego                               ,CA  ,1,0,1,0,0,1,1,-720.8,158.59,0.0,134.19227272727272,7.333333333333333,123.33368421052631,9.5,0.0,0.0,15.0
1363222,5456,63,3,0,M ,4 ,San Francisco                           ,CA  ,0,0,0,0,0,1,1,-265.15,240.85,0.0,169.49160714285713,4.666666666666667,122.48298245614035,57.0,0.0,0.0,7.0
1362486,10701,76,6,0,F ,3 ,Dallas                                  ,TX  ,1,0,0,1,1,0,1,0.0,3708.66,153.7,0.0,0.0,102.63,0.8333333333333334,105.6723076923077,1.0833333333333333,0.0
1362919,4300,24,3,0,F ,1 ,San Diego                               ,CA  ,1,1,0,0,1,0,0,0.0,0.0,316.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363352,5772,18,3,0,M ,1 ,Houston                                 ,TX  ,0,1,0,0,1,1,1,-424.63,430.3,2802.34,186.50881355932202,4.916666666666667,151.06785714285715,56.0,169.97333333333333,0.75,10.0
1363130,16238,33,3,2,M ,4 ,Louisville                              ,KY  ,0,0,0,0,1,1,1,-410.88,165.76,162.77,208.32676056338028,5.916666666666667,100.21169811320755,17.666666666666668,123.56882352941176,1.4166666666666667,20.0
1362568,0,16,1,0,M ,1 ,Los Angeles                             ,CA  ,0,1,0,0,1,1,1,0.0,3244.71,262.12,0.0,0.0,148.32358208955225,5.583333333333333,131.812,0.8333333333333334,0.0
1362982,0,15,7,0,F ,1 ,Chicago                                 ,IL  ,1,1,0,0,1,0,0,0.0,0.0,2246.41,0.0,0.0,0.0,0.0,213.35,2.25,0.0
1363161,12560,31,1,2,F ,2 ,Colorado Springs                        ,CO  ,1,0,1,0,0,0,1,0.0,1266.14,0.0,0.0,0.0,103.46040540540541,18.5,0.0,0.0,0.0
1362743,11946,60,0,0,F ,4 ,Memphis                                 ,TN  ,1,0,0,0,1,1,1,-1702.85,1193.99,2571.99,127.7611111111111,18.0,142.37266666666667,10.0,313.243,0.8333333333333334,28.0
1363264,0,16,1,0,F ,1 ,Jersey City                             ,NJ  ,1,1,0,0,1,1,0,-407.85,263.4,686.31,193.482,7.5,134.8141509433962,53.0,187.81545454545454,1.8333333333333333,4.0
1363410,28518,31,1,2,M ,3 ,Phoenix                                 ,AZ  ,0,0,0,1,1,1,1,0.0,1484.18,882.35,0.0,0.0,162.36862068965516,2.4166666666666665,0.0,0.0,0.0
1362877,9480,42,2,2,M ,2 ,Portland                                ,OR  ,0,0,1,0,1,1,1,-100.0,308.99,427.74,120.9462962962963,2.25,129.7224,12.5,164.18947368421053,1.5833333333333333,10.0
